"storeNum","Year","Week","p1sales","p2sales","p1price","p2price","p1prom","p2prom","country"
"115",1,49,146,85,2.19,2.49,0,0,"JP"
"115",1,50,132,95,2.49,2.49,0,0,"JP"
"115",1,51,115,121,2.99,2.49,0,0,"JP"
"115",1,52,92,123,2.99,2.59,0,0,"JP"
"115",2,1,125,104,2.49,2.49,0,0,"JP"
"115",2,2,148,90,2.29,2.59,0,0,"JP"
"115",2,3,103,109,2.79,2.49,0,0,"JP"
"115",2,4,147,92,2.29,2.49,0,0,"JP"
"115",2,5,165,62,2.19,3.19,0,0,"JP"
"115",2,6,167,109,2.29,2.49,1,1,"JP"
"115",2,7,111,97,2.99,2.99,0,0,"JP"
"115",2,8,90,194,2.99,2.29,0,1,"JP"
"115",2,9,124,92,2.99,3.19,0,0,"JP"
"115",2,10,157,82,2.49,3.19,0,0,"JP"
"115",2,11,119,112,2.19,2.29,0,0,"JP"
"115",2,12,126,90,2.29,2.29,0,0,"JP"
"115",2,13,96,100,2.99,2.59,0,0,"JP"
"115",2,14,223,107,2.19,2.99,1,1,"JP"
"115",2,15,170,91,2.79,3.19,0,0,"JP"
"115",2,16,122,102,2.79,2.59,0,0,"JP"
"115",2,17,167,72,2.49,3.19,0,0,"JP"
"115",2,18,123,113,2.29,2.29,0,0,"JP"
"115",2,19,95,142,2.79,2.29,0,0,"JP"
"115",2,20,116,90,2.79,2.59,0,0,"JP"
"115",2,21,106,113,2.99,2.59,0,0,"JP"
"115",2,22,106,88,2.49,2.29,0,0,"JP"
"115",2,23,105,105,2.79,2.49,0,0,"JP"
"115",2,24,127,104,2.49,2.49,0,0,"JP"
"115",2,25,131,147,2.19,2.29,0,1,"JP"
"115",2,26,219,69,2.19,2.99,1,0,"JP"
"115",2,27,92,102,2.79,2.49,0,0,"JP"
"115",2,28,131,85,2.99,2.99,0,0,"JP"
"115",2,29,148,91,2.29,3.19,0,1,"JP"
"115",2,30,131,141,2.79,2.59,1,1,"JP"
"115",2,31,99,101,2.79,2.29,0,0,"JP"
"115",2,32,116,184,2.79,2.59,0,1,"JP"
"115",2,33,112,90,2.19,2.29,0,0,"JP"
"115",2,34,152,69,2.29,2.99,0,0,"JP"
"115",2,35,127,171,2.49,2.29,0,1,"JP"
"115",2,36,149,76,2.49,2.59,1,0,"JP"
"115",2,37,117,104,2.79,2.59,0,0,"JP"
"115",2,38,114,95,2.29,2.29,0,0,"JP"
"115",2,39,110,115,2.79,2.59,0,0,"JP"
"115",2,40,107,97,2.29,2.29,0,0,"JP"
"115",2,41,118,105,2.49,2.29,0,0,"JP"
"115",2,42,145,93,2.79,2.99,0,0,"JP"
"115",2,43,105,118,2.49,2.49,0,1,"JP"
"115",2,44,120,89,2.79,3.19,0,0,"JP"
"115",2,45,138,72,2.49,2.99,0,0,"JP"
"115",2,46,142,87,2.29,2.59,0,0,"JP"
"115",2,47,127,82,2.29,2.49,0,0,"JP"
"115",2,48,110,89,2.19,2.29,0,0,"JP"
"115",2,49,126,91,2.49,2.49,0,0,"JP"
"115",2,50,125,106,2.29,2.29,0,0,"JP"
"115",2,51,93,131,2.79,2.59,0,1,"JP"
"115",2,52,108,88,2.79,2.99,0,0,"JP"
"116",1,1,138,103,2.79,2.99,0,0,"JP"
"116",1,2,182,99,2.19,2.29,1,0,"JP"
"116",1,3,127,103,2.29,2.59,0,0,"JP"
"116",1,4,124,93,2.19,2.49,0,0,"JP"
"116",1,5,186,63,2.19,3.19,0,0,"JP"
"116",1,6,121,135,2.29,2.59,0,1,"JP"
"116",1,7,111,107,2.99,2.59,0,0,"JP"
"116",1,8,180,98,2.19,3.19,0,1,"JP"
"116",1,9,139,74,2.19,2.99,0,0,"JP"
"116",1,10,153,91,2.29,2.29,0,0,"JP"
"116",1,11,98,98,2.79,2.59,0,0,"JP"
"116",1,12,126,82,2.49,2.49,0,0,"JP"
"116",1,13,94,179,2.99,2.49,0,1,"JP"
"116",1,14,156,77,2.79,3.19,0,0,"JP"
"116",1,15,129,92,2.29,2.49,0,0,"JP"
"116",1,16,202,93,2.79,3.19,1,0,"JP"
"116",1,17,124,84,2.19,2.49,0,0,"JP"
"116",1,18,82,129,2.99,2.29,0,0,"JP"
"116",1,19,116,145,2.29,2.29,0,1,"JP"
"116",1,20,105,101,2.79,2.49,0,0,"JP"
"116",1,21,111,128,2.49,2.29,0,0,"JP"
"116",1,22,160,71,2.49,3.19,0,0,"JP"
"116",1,23,79,190,2.99,2.29,0,1,"JP"
"116",1,24,148,71,2.49,3.19,0,0,"JP"
"116",1,25,121,124,2.49,2.29,0,0,"JP"
"116",1,26,126,94,2.49,2.59,0,0,"JP"
"116",1,27,178,81,2.19,2.99,0,0,"JP"
"116",1,28,136,79,2.79,3.19,0,0,"JP"
"116",1,29,128,103,2.99,2.99,0,0,"JP"
"116",1,30,124,97,2.49,2.59,0,0,"JP"
"116",1,31,201,65,2.29,2.99,1,0,"JP"
"116",1,32,112,110,2.79,2.49,0,0,"JP"
"116",1,33,146,73,2.29,2.99,0,0,"JP"
"116",1,34,167,80,2.19,2.99,0,0,"JP"
"116",1,35,178,68,2.29,2.99,0,0,"JP"
"116",1,36,150,74,2.49,3.19,0,0,"JP"
"116",1,37,122,100,2.29,2.49,0,0,"JP"
"116",1,38,158,77,2.29,3.19,0,0,"JP"
"116",1,39,115,140,2.29,2.29,0,1,"JP"
"116",1,40,100,96,2.99,2.99,0,0,"JP"
"116",1,41,166,130,2.19,2.59,0,1,"JP"
"116",1,42,149,106,2.29,2.59,0,1,"JP"
"116",1,43,106,117,2.99,2.59,0,0,"JP"
"116",1,44,100,125,2.19,2.29,0,1,"JP"
"116",1,45,182,78,2.29,3.19,0,0,"JP"
"116",1,46,154,84,2.49,2.99,0,0,"JP"
"116",1,47,132,70,2.19,2.99,0,0,"JP"
"116",1,48,144,92,2.29,2.59,0,0,"JP"
"116",1,49,125,94,2.29,2.59,0,0,"JP"
"116",1,50,105,123,2.49,2.29,0,0,"JP"
"116",1,51,126,81,2.99,3.19,0,0,"JP"
"116",1,52,149,58,2.19,3.19,0,0,"JP"
"116",2,1,143,94,2.29,2.29,0,0,"JP"
"116",2,2,115,109,2.99,3.19,0,0,"JP"
"116",2,3,143,96,2.29,2.59,0,0,"JP"
"116",2,4,223,76,2.19,3.19,1,0,"JP"
"116",2,5,90,149,2.99,2.29,0,0,"JP"
"116",2,6,129,73,2.49,2.99,0,0,"JP"
"116",2,7,111,111,2.49,2.29,0,0,"JP"
"116",2,8,111,109,2.49,2.29,0,0,"JP"
"116",2,9,147,85,2.49,2.99,0,0,"JP"
"116",2,10,102,122,2.79,2.59,0,0,"JP"
"116",2,11,134,132,2.29,2.49,0,1,"JP"
"116",2,12,137,101,2.79,2.99,0,0,"JP"
"116",2,13,150,80,2.19,2.99,0,0,"JP"
"116",2,14,142,74,2.19,2.59,0,0,"JP"
"116",2,15,119,85,2.29,2.59,0,0,"JP"
"116",2,16,125,89,2.49,2.49,0,0,"JP"
"116",2,17,200,70,2.49,3.19,1,0,"JP"
"116",2,18,153,102,2.99,2.49,1,0,"JP"
"116",2,19,139,93,2.19,2.59,0,0,"JP"
"116",2,20,98,110,2.49,2.29,0,0,"JP"
"116",2,21,151,108,2.49,2.99,0,1,"JP"
"116",2,22,199,82,2.79,3.19,1,0,"JP"
"116",2,23,122,83,2.19,2.29,0,0,"JP"
"116",2,24,93,134,2.79,2.29,0,0,"JP"
"116",2,25,81,113,2.99,2.29,0,0,"JP"
"116",2,26,109,115,2.79,2.49,0,0,"JP"
"116",2,27,115,79,2.49,2.49,0,0,"JP"
"116",2,28,86,146,2.99,2.29,0,0,"JP"
"116",2,29,144,95,2.29,2.49,0,0,"JP"
"116",2,30,121,87,2.19,2.29,0,0,"JP"
"116",2,31,135,62,2.29,3.19,0,0,"JP"
"116",2,32,167,71,2.29,2.99,0,0,"JP"
"116",2,33,159,82,2.29,2.59,0,0,"JP"
"116",2,34,151,90,2.79,3.19,0,0,"JP"
"116",2,35,193,87,2.29,2.49,1,0,"JP"
"116",2,36,247,84,2.19,2.99,1,0,"JP"
"116",2,37,114,133,2.49,2.49,0,1,"JP"
"116",2,38,113,85,2.99,2.99,0,0,"JP"
"116",2,39,142,92,2.49,3.19,0,0,"JP"
"116",2,40,118,91,2.99,2.99,0,0,"JP"
"116",2,41,103,112,2.79,2.49,0,0,"JP"
"116",2,42,121,88,2.79,2.99,0,0,"JP"
"116",2,43,174,75,2.19,2.99,0,0,"JP"
"116",2,44,106,95,2.29,2.29,0,0,"JP"
"116",2,45,171,66,2.19,3.19,0,0,"JP"
"116",2,46,201,74,2.19,2.99,1,0,"JP"
"116",2,47,102,88,2.79,2.59,0,0,"JP"
"116",2,48,111,98,2.79,2.59,0,0,"JP"
"116",2,49,94,153,2.99,2.29,0,0,"JP"
"116",2,50,143,110,2.49,3.19,0,1,"JP"
"116",2,51,119,113,2.49,2.29,0,0,"JP"
"116",2,52,111,114,2.49,2.29,0,0,"JP"
"117",1,1,110,121,2.99,2.49,0,0,"JP"
"117",1,2,117,128,2.79,2.49,0,0,"JP"
"117",1,3,192,80,2.19,2.59,1,0,"JP"
"117",1,4,187,72,2.29,3.19,0,0,"JP"
"117",1,5,100,151,2.99,2.49,0,1,"JP"
"117",1,6,168,102,2.49,2.59,1,0,"JP"
"117",1,7,89,146,2.99,2.29,0,0,"JP"
"117",1,8,85,118,2.79,2.29,0,0,"JP"
"117",1,9,118,97,2.49,2.29,0,0,"JP"
"117",1,10,140,99,2.19,2.29,0,0,"JP"
"117",1,11,121,85,2.29,2.29,0,0,"JP"
"117",1,12,147,113,2.19,2.29,0,0,"JP"
"117",1,13,125,80,2.29,2.29,0,0,"JP"
"117",1,14,124,76,2.49,3.19,0,0,"JP"
"117",1,15,184,102,2.79,2.99,1,1,"JP"
"117",1,16,124,84,2.29,2.49,0,0,"JP"
"117",1,17,130,92,2.49,2.59,0,0,"JP"
"117",1,18,124,129,2.29,2.49,0,1,"JP"
"117",1,19,119,109,2.49,2.59,0,0,"JP"
"117",1,20,100,92,2.29,2.49,0,0,"JP"
"117",1,21,132,89,2.29,2.49,0,0,"JP"
"117",1,22,188,71,2.29,2.59,1,0,"JP"
"117",1,23,135,82,2.79,3.19,0,0,"JP"
"117",1,24,112,103,2.49,2.49,0,0,"JP"
"117",1,25,185,103,2.79,2.99,1,0,"JP"
"117",1,26,163,85,2.19,2.99,0,0,"JP"
"117",1,27,116,104,2.49,2.59,0,0,"JP"
"117",1,28,158,52,2.29,3.19,0,0,"JP"
"117",1,29,135,95,2.19,2.29,0,0,"JP"
"117",1,30,148,150,2.99,3.19,0,1,"JP"
"117",1,31,154,84,2.49,2.99,0,0,"JP"
"117",1,32,201,92,2.19,3.19,0,1,"JP"
"117",1,33,146,84,2.19,2.49,0,0,"JP"
"117",1,34,96,96,2.79,2.49,0,0,"JP"
"117",1,35,146,73,2.79,3.19,0,0,"JP"
"117",1,36,120,88,2.29,2.49,0,0,"JP"
"117",1,37,127,89,2.29,2.49,0,0,"JP"
"117",1,38,122,79,2.19,2.29,0,0,"JP"
"117",1,39,128,91,2.19,2.49,0,0,"JP"
"117",1,40,134,79,2.49,2.59,0,0,"JP"
"117",1,41,114,92,2.99,2.59,0,0,"JP"
"117",1,42,103,145,2.99,2.49,0,0,"JP"
"117",1,43,170,66,2.49,3.19,0,0,"JP"
"117",1,44,97,127,2.79,2.29,0,0,"JP"
"117",1,45,134,110,2.79,3.19,0,1,"JP"
"117",1,46,112,97,2.79,2.49,0,0,"JP"
"117",1,47,157,80,2.19,2.99,0,0,"JP"
"117",1,48,146,95,2.79,3.19,0,0,"JP"
"117",1,49,101,119,2.79,2.49,0,0,"JP"
"117",1,50,136,103,2.79,2.99,0,0,"JP"
"117",1,51,162,79,2.49,2.99,0,0,"JP"
"117",1,52,170,86,2.19,2.99,0,0,"JP"
"117",2,1,162,91,2.49,3.19,0,0,"JP"
"117",2,2,129,95,2.99,3.19,0,0,"JP"
"117",2,3,170,107,2.29,3.19,0,1,"JP"
"117",2,4,107,92,2.99,2.99,0,0,"JP"
"117",2,5,102,129,2.99,2.49,0,0,"JP"
"117",2,6,125,105,2.29,2.29,0,0,"JP"
"117",2,7,120,93,2.19,2.29,0,0,"JP"
"117",2,8,112,164,2.49,2.29,0,1,"JP"
"117",2,9,214,75,2.29,2.99,1,0,"JP"
"117",2,10,123,116,2.19,2.29,0,1,"JP"
"117",2,11,136,81,2.19,2.49,0,0,"JP"
"117",2,12,136,96,2.49,2.59,0,0,"JP"
"117",2,13,140,85,2.49,2.99,0,0,"JP"
"117",2,14,86,111,2.99,2.59,0,0,"JP"
"117",2,15,101,122,2.79,2.29,0,0,"JP"
"117",2,16,132,94,2.79,2.99,0,0,"JP"
"117",2,17,112,108,2.79,2.59,0,0,"JP"
"117",2,18,98,143,2.79,2.29,0,0,"JP"
"117",2,19,109,104,2.99,2.99,0,0,"JP"
"117",2,20,122,113,2.19,2.59,0,1,"JP"
"117",2,21,94,144,2.79,2.49,0,1,"JP"
"117",2,22,88,111,2.99,2.49,0,0,"JP"
"117",2,23,180,62,2.19,2.99,0,0,"JP"
"117",2,24,119,93,2.49,2.59,0,0,"JP"
"117",2,25,162,69,2.29,3.19,0,0,"JP"
"117",2,26,188,68,2.19,3.19,1,0,"JP"
"117",2,27,142,73,2.29,2.99,0,0,"JP"
"117",2,28,119,127,2.79,2.49,0,0,"JP"
"117",2,29,90,103,2.79,2.49,0,0,"JP"
"117",2,30,149,79,2.29,2.59,0,0,"JP"
"117",2,31,136,137,2.99,3.19,0,1,"JP"
"117",2,32,153,85,2.29,2.59,1,0,"JP"
"117",2,33,113,116,2.99,2.59,0,0,"JP"
"117",2,34,167,67,2.19,2.99,0,0,"JP"
"117",2,35,120,106,2.49,2.29,0,0,"JP"
"117",2,36,125,86,2.29,2.49,0,0,"JP"
"117",2,37,118,75,2.49,2.49,0,0,"JP"
"117",2,38,83,115,2.79,2.29,0,0,"JP"
"117",2,39,94,130,2.79,2.29,0,0,"JP"
"117",2,40,236,70,2.19,2.99,1,0,"JP"
"117",2,41,140,80,2.19,2.59,0,0,"JP"
"117",2,42,108,149,2.99,2.59,0,1,"JP"
"117",2,43,93,123,2.99,2.49,0,0,"JP"
"117",2,44,171,84,2.49,2.99,0,0,"JP"
"117",2,45,189,76,2.29,2.59,1,0,"JP"
"117",2,46,143,91,2.99,2.99,0,0,"JP"
"117",2,47,162,85,2.29,3.19,0,0,"JP"
"117",2,48,108,109,2.49,2.49,0,0,"JP"
"117",2,49,158,91,2.29,2.59,0,0,"JP"
"117",2,50,138,91,2.19,2.29,0,0,"JP"
"117",2,51,193,75,2.19,3.19,0,0,"JP"
"117",2,52,177,86,2.19,2.49,1,0,"JP"
"118",1,1,125,86,2.19,2.59,0,0,"AU"
"118",1,2,136,85,2.79,2.99,0,0,"AU"
"118",1,3,148,69,2.49,2.99,0,0,"AU"
"118",1,4,151,91,2.19,2.29,1,0,"AU"
"118",1,5,127,114,2.29,2.59,0,1,"AU"
"118",1,6,122,89,2.49,2.59,0,0,"AU"
"118",1,7,119,128,2.29,2.29,0,1,"AU"
"118",1,8,138,71,2.49,2.99,0,0,"AU"
"118",1,9,102,108,2.79,2.59,0,0,"AU"
"118",1,10,150,107,2.29,2.29,0,0,"AU"
"118",1,11,88,131,2.79,2.29,0,0,"AU"
"118",1,12,130,123,2.79,2.59,1,1,"AU"
"118",1,13,203,77,2.49,3.19,1,0,"AU"
"118",1,14,173,64,2.29,3.19,0,0,"AU"
"118",1,15,132,104,2.49,2.59,0,0,"AU"
"118",1,16,142,80,2.49,3.19,0,0,"AU"
"118",1,17,174,66,2.19,3.19,0,0,"AU"
"118",1,18,116,94,2.29,2.49,0,0,"AU"
"118",1,19,132,149,2.79,2.99,0,1,"AU"
"118",1,20,136,94,2.79,2.99,0,0,"AU"
"118",1,21,83,166,2.99,2.29,0,1,"AU"
"118",1,22,141,111,2.99,2.99,0,0,"AU"
"118",1,23,88,172,2.99,2.29,0,1,"AU"
"118",1,24,85,149,2.99,2.29,0,0,"AU"
"118",1,25,201,66,2.19,3.19,0,0,"AU"
"118",1,26,190,60,2.19,3.19,0,0,"AU"
"118",1,27,134,85,2.29,2.59,0,0,"AU"
"118",1,28,134,109,2.19,2.59,0,1,"AU"
"118",1,29,167,80,2.49,2.99,1,0,"AU"
"118",1,30,111,137,2.99,2.49,0,1,"AU"
"118",1,31,143,100,2.79,2.49,1,0,"AU"
"118",1,32,123,96,2.49,2.49,0,0,"AU"
"118",1,33,221,104,2.19,2.99,1,1,"AU"
"118",1,34,133,75,2.49,2.99,0,0,"AU"
"118",1,35,152,97,2.49,2.99,1,0,"AU"
"118",1,36,138,92,2.29,2.59,0,0,"AU"
"118",1,37,141,102,2.79,2.99,0,0,"AU"
"118",1,38,139,154,2.79,2.99,0,1,"AU"
"118",1,39,126,100,2.19,2.29,0,0,"AU"
"118",1,40,105,94,2.79,2.49,0,0,"AU"
"118",1,41,117,107,2.29,2.49,0,0,"AU"
"118",1,42,97,105,2.79,2.49,0,0,"AU"
"118",1,43,232,59,2.19,2.99,1,0,"AU"
"118",1,44,115,89,2.29,2.49,0,0,"AU"
"118",1,45,156,72,2.49,3.19,0,0,"AU"
"118",1,46,113,112,2.29,2.29,0,0,"AU"
"118",1,47,140,91,2.19,2.49,0,0,"AU"
"118",1,48,118,109,2.49,2.59,0,0,"AU"
"118",1,49,110,80,2.49,2.29,0,0,"AU"
"118",1,50,139,88,2.29,2.49,0,0,"AU"
"118",1,51,156,101,2.49,2.99,1,0,"AU"
"118",1,52,142,86,2.49,2.99,0,0,"AU"
"118",2,1,152,69,2.49,3.19,0,0,"AU"
"118",2,2,146,99,2.19,2.59,0,0,"AU"
"118",2,3,156,75,2.19,2.99,0,0,"AU"
"118",2,4,104,95,2.79,2.49,0,0,"AU"
"118",2,5,136,95,2.99,3.19,0,0,"AU"
"118",2,6,202,79,2.19,2.49,1,0,"AU"
"118",2,7,150,94,2.19,2.59,0,0,"AU"
"118",2,8,133,86,2.49,2.99,0,0,"AU"
"118",2,9,104,113,2.49,2.29,0,0,"AU"
"118",2,10,106,119,2.99,2.59,0,0,"AU"
"118",2,11,107,89,2.49,2.59,0,0,"AU"
"118",2,12,73,105,2.99,2.49,0,0,"AU"
"118",2,13,115,93,2.99,2.99,0,0,"AU"
"118",2,14,135,173,2.79,2.59,1,1,"AU"
"118",2,15,87,114,2.99,2.49,0,0,"AU"
"118",2,16,167,70,2.29,2.99,0,0,"AU"
"118",2,17,149,84,2.79,3.19,0,0,"AU"
"118",2,18,154,88,2.19,2.49,0,0,"AU"
"118",2,19,183,60,2.19,2.99,0,0,"AU"
"118",2,20,124,90,2.29,2.59,0,0,"AU"
"118",2,21,159,80,2.79,3.19,0,0,"AU"
"118",2,22,108,89,2.49,2.99,0,0,"AU"
"118",2,23,144,70,2.49,3.19,0,0,"AU"
"118",2,24,124,89,2.79,2.99,0,0,"AU"
"118",2,25,159,102,2.99,3.19,0,0,"AU"
"118",2,26,108,98,2.79,2.59,0,0,"AU"
"118",2,27,150,96,2.19,2.59,0,0,"AU"
"118",2,28,142,67,2.29,3.19,0,0,"AU"
"118",2,29,163,74,2.29,2.99,0,0,"AU"
"118",2,30,222,80,2.29,3.19,1,0,"AU"
"118",2,31,136,89,2.99,2.99,0,0,"AU"
"118",2,32,142,78,2.49,2.99,0,0,"AU"
"118",2,33,190,70,2.19,2.99,0,0,"AU"
"118",2,34,140,88,2.99,3.19,0,0,"AU"
"118",2,35,112,105,2.29,2.29,0,0,"AU"
"118",2,36,170,63,2.49,3.19,0,0,"AU"
"118",2,37,125,77,2.29,2.49,0,0,"AU"
"118",2,38,161,87,2.29,2.29,1,0,"AU"
"118",2,39,198,73,2.49,2.99,1,0,"AU"
"118",2,40,151,80,2.19,2.29,1,0,"AU"
"118",2,41,132,107,2.49,2.59,0,0,"AU"
"118",2,42,160,62,2.19,2.99,0,0,"AU"
"118",2,43,126,123,2.49,2.29,0,0,"AU"
"118",2,44,117,110,2.79,2.29,0,0,"AU"
"118",2,45,100,106,2.79,2.59,0,0,"AU"
"118",2,46,116,104,2.29,2.29,0,0,"AU"
"118",2,47,153,92,2.49,2.59,1,0,"AU"
"118",2,48,144,136,2.79,2.99,0,1,"AU"
"118",2,49,174,77,2.49,3.19,0,0,"AU"
"118",2,50,125,105,2.99,2.99,0,0,"AU"
"118",2,51,193,107,2.29,2.49,1,0,"AU"
"118",2,52,183,82,2.29,2.49,1,0,"AU"
"119",1,1,120,131,2.99,2.59,0,0,"CN"
"119",1,2,136,76,2.19,2.49,0,0,"CN"
"119",1,3,109,120,2.79,2.59,0,0,"CN"
"119",1,4,127,86,2.29,2.49,0,0,"CN"
"119",1,5,103,154,2.99,2.99,0,1,"CN"
"119",1,6,135,83,2.79,2.99,0,0,"CN"
"119",1,7,114,115,2.49,2.49,0,0,"CN"
"119",1,8,156,57,2.19,2.99,0,0,"CN"
"119",1,9,110,121,2.49,2.29,0,0,"CN"
"119",1,10,151,99,2.49,2.59,1,0,"CN"
"119",1,11,95,121,2.99,2.29,0,0,"CN"
"119",1,12,96,129,2.99,2.29,0,0,"CN"
"119",1,13,133,100,2.29,2.59,0,0,"CN"
"119",1,14,93,121,2.99,2.59,0,0,"CN"
"119",1,15,167,80,2.29,2.99,0,0,"CN"
"119",1,16,149,86,2.19,2.59,0,0,"CN"
"119",1,17,110,97,2.99,2.99,0,0,"CN"
"119",1,18,120,105,2.19,2.29,0,0,"CN"
"119",1,19,113,102,2.49,2.29,0,0,"CN"
"119",1,20,123,108,2.29,2.29,0,0,"CN"
"119",1,21,125,109,2.29,2.29,0,0,"CN"
"119",1,22,174,67,2.19,3.19,0,0,"CN"
"119",1,23,114,90,2.99,3.19,0,0,"CN"
"119",1,24,169,66,2.49,3.19,0,0,"CN"
"119",1,25,195,63,2.29,2.99,1,0,"CN"
"119",1,26,110,105,2.49,2.49,0,0,"CN"
"119",1,27,196,72,2.29,3.19,0,0,"CN"
"119",1,28,163,74,2.29,3.19,0,0,"CN"
"119",1,29,201,112,2.29,2.99,1,1,"CN"
"119",1,30,176,87,2.29,3.19,0,0,"CN"
"119",1,31,154,79,2.29,2.99,0,0,"CN"
"119",1,32,97,116,2.99,2.29,0,0,"CN"
"119",1,33,108,90,2.29,2.29,0,0,"CN"
"119",1,34,127,93,2.29,2.49,0,0,"CN"
"119",1,35,119,131,2.49,2.49,0,1,"CN"
"119",1,36,131,132,2.99,3.19,0,1,"CN"
"119",1,37,171,84,2.49,3.19,0,0,"CN"
"119",1,38,105,99,2.99,2.49,0,0,"CN"
"119",1,39,103,86,2.99,2.59,0,0,"CN"
"119",1,40,130,84,2.79,3.19,0,0,"CN"
"119",1,41,96,97,2.49,2.29,0,0,"CN"
"119",1,42,116,81,2.19,2.29,0,0,"CN"
"119",1,43,198,81,2.49,3.19,1,0,"CN"
"119",1,44,133,92,2.49,2.49,1,0,"CN"
"119",1,45,94,137,2.99,2.29,0,0,"CN"
"119",1,46,112,104,2.19,2.29,0,0,"CN"
"119",1,47,136,134,2.29,2.29,0,1,"CN"
"119",1,48,77,134,2.99,2.29,0,0,"CN"
"119",1,49,147,162,2.79,2.49,1,1,"CN"
"119",1,50,143,117,2.29,2.59,0,1,"CN"
"119",1,51,115,173,2.99,2.49,0,1,"CN"
"119",1,52,204,86,2.29,2.99,1,0,"CN"
"119",2,1,149,64,2.29,3.19,0,0,"CN"
"119",2,2,136,97,2.29,2.49,0,0,"CN"
"119",2,3,115,89,2.79,2.59,0,0,"CN"
"119",2,4,144,77,2.49,2.99,0,0,"CN"
"119",2,5,99,161,2.99,2.59,0,1,"CN"
"119",2,6,135,83,2.29,2.59,0,0,"CN"
"119",2,7,99,135,2.99,2.49,0,0,"CN"
"119",2,8,139,95,2.79,3.19,0,0,"CN"
"119",2,9,88,129,2.99,2.49,0,0,"CN"
"119",2,10,111,96,2.79,2.49,0,0,"CN"
"119",2,11,131,90,2.99,3.19,0,0,"CN"
"119",2,12,234,80,2.29,3.19,1,0,"CN"
"119",2,13,144,111,2.29,2.29,0,0,"CN"
"119",2,14,117,112,2.79,2.29,0,0,"CN"
"119",2,15,117,124,2.79,2.49,0,0,"CN"
"119",2,16,149,74,2.29,3.19,0,0,"CN"
"119",2,17,118,104,2.99,2.99,0,0,"CN"
"119",2,18,185,95,2.49,2.99,1,0,"CN"
"119",2,19,161,93,2.29,2.99,0,1,"CN"
"119",2,20,150,90,2.19,2.29,0,0,"CN"
"119",2,21,127,113,2.29,2.29,0,0,"CN"
"119",2,22,155,67,2.49,3.19,0,0,"CN"
"119",2,23,162,80,2.19,2.99,0,0,"CN"
"119",2,24,118,169,2.99,2.59,0,1,"CN"
"119",2,25,172,86,2.79,2.99,1,0,"CN"
"119",2,26,109,129,2.49,2.29,0,0,"CN"
"119",2,27,120,109,2.49,2.49,0,0,"CN"
"119",2,28,227,73,2.19,2.99,1,0,"CN"
"119",2,29,96,105,2.79,2.29,0,0,"CN"
"119",2,30,113,86,2.79,2.99,0,0,"CN"
"119",2,31,128,111,2.99,2.49,1,0,"CN"
"119",2,32,162,73,2.19,2.99,0,0,"CN"
"119",2,33,162,127,2.19,2.29,1,1,"CN"
"119",2,34,118,88,2.79,3.19,0,0,"CN"
"119",2,35,119,128,2.79,2.59,0,0,"CN"
"119",2,36,127,117,2.79,2.59,0,0,"CN"
"119",2,37,122,93,2.99,2.99,0,0,"CN"
"119",2,38,146,86,2.49,2.99,0,0,"CN"
"119",2,39,104,111,2.79,2.49,0,0,"CN"
"119",2,40,113,71,2.29,2.59,0,0,"CN"
"119",2,41,112,109,2.19,2.29,0,0,"CN"
"119",2,42,167,80,2.19,2.49,0,0,"CN"
"119",2,43,173,91,2.19,2.99,0,0,"CN"
"119",2,44,110,126,2.99,2.59,0,0,"CN"
"119",2,45,138,108,2.79,2.99,1,0,"CN"
"119",2,46,118,92,2.49,2.49,0,0,"CN"
"119",2,47,122,88,2.29,2.59,0,0,"CN"
"119",2,48,117,78,2.79,3.19,0,0,"CN"
"119",2,49,163,83,2.29,2.99,0,0,"CN"
"119",2,50,144,111,2.99,3.19,0,0,"CN"
"119",2,51,116,80,2.19,2.29,0,0,"CN"
"119",2,52,108,114,2.49,2.29,0,0,"CN"
"120",1,1,97,113,2.79,2.29,0,0,"CN"
"120",1,2,196,77,2.19,2.99,1,0,"CN"
"120",1,3,103,109,2.49,2.29,0,0,"CN"
"120",1,4,122,168,2.79,2.49,0,1,"CN"
"120",1,5,169,69,2.19,2.99,0,0,"CN"
"120",1,6,105,110,2.99,2.59,0,0,"CN"
"120",1,7,96,130,2.79,2.29,0,0,"CN"
"120",1,8,180,52,2.19,3.19,0,0,"CN"
"120",1,9,93,105,2.99,2.49,0,0,"CN"
"120",1,10,163,129,2.19,2.59,0,1,"CN"
"120",1,11,132,87,2.79,3.19,0,0,"CN"
"120",1,12,104,113,2.99,2.59,0,0,"CN"
"120",1,13,131,89,2.29,2.29,0,0,"CN"
"120",1,14,133,100,2.29,2.59,0,0,"CN"
"120",1,15,151,92,2.79,3.19,0,0,"CN"
"120",1,16,91,137,2.99,2.49,0,1,"CN"
"120",1,17,150,86,2.49,3.19,0,0,"CN"
"120",1,18,105,118,2.79,2.49,0,0,"CN"
"120",1,19,99,124,2.99,2.59,0,0,"CN"
"120",1,20,138,84,2.49,2.99,0,0,"CN"
"120",1,21,91,132,2.99,2.29,0,0,"CN"
"120",1,22,116,125,2.79,2.59,0,0,"CN"
"120",1,23,125,92,2.19,2.29,0,0,"CN"
"120",1,24,110,110,2.29,2.29,0,0,"CN"
"120",1,25,176,65,2.19,2.99,0,0,"CN"
"120",1,26,109,113,2.79,2.59,0,0,"CN"
