"cust.id","age","credit.score","email","distance.to.store","online.visits","online.trans","online.spend","store.trans","store.spend","sat.service","sat.selection"
"813",39.2832846550821,751.727171090117,"yes",3.62435471699158,5,3,65.8687094909045,2,91.4922149956824,NA,NA
"814",29.1414828354181,665.328658992131,"yes",11.5432284598203,145,46,810.837515480624,0,0,3,3
"815",30.9656521218595,714.110850551984,"no",24.3198507033589,0,0,0,0,0,4,4
"816",39.6067550787414,816.366723940708,"yes",5.65870305975235,0,0,0,0,0,3,2
"817",37.2304333346763,798.799882071496,"yes",17.6003128601376,315,94,2213.03719932663,0,0,NA,NA
"818",40.6944335547242,705.914814700245,"yes",1.07924110699972,1,0,0,1,43.5259885001812,NA,NA
"819",37.1840347642343,783.8994168198,"yes",1.08352629457208,0,0,0,0,0,NA,NA
"820",33.4423974734284,710.649248098529,"yes",2.10707890545902,59,11,219.03283196299,4,124.577183236326,4,3
"821",43.8522613738788,777.673109610118,"yes",29.0653380848462,1,0,0,0,0,4,3
"822",34.4517825665199,788.205497066444,"yes",8.18204700130161,18,7,134.01366814437,0,0,2,1
"823",29.9624275467048,687.670878027207,"yes",16.9035680504942,19,7,139.339472570116,2,68.3131115834537,2,2
"824",28.420708682877,718.34217146167,"yes",19.0614256092105,161,51,1100.85496780588,0,0,3,2
"825",35.0837813076007,681.266089257638,"yes",1.54737361057263,18,8,174.116666467999,0,0,NA,NA
"826",33.0061030635272,770.57791650438,"yes",6.09735262865231,87,30,618.951635146745,1,52.3699880485308,4,3
"827",35.2591605297243,754.348718801035,"no",7.25191857222521,5,1,17.1261456587054,0,0,4,2
"828",37.1331623741214,732.07750696689,"yes",19.4969585347391,52,17,336.982990203099,0,0,NA,NA
"829",32.0864596938038,644.130031725477,"yes",4.95035846233524,3,1,21.6786554572473,1,30.801065152029,NA,NA
"830",33.5806390073894,656.206149071612,"yes",0.964116379232875,1,1,18.979235027411,1,58.0006289156709,NA,NA
"831",38.7469026786089,671.849931479087,"yes",4.92415908979295,0,0,0,3,50.060154583423,NA,NA
"832",39.5858818506887,694.621841453523,"yes",19.4376567107991,84,40,660.044616829041,0,0,5,4
"833",40.7040163014938,709.838646744238,"yes",4.50891310101692,84,28,627.757615069753,1,31.7643159330266,NA,NA
"834",35.3296284409558,736.077206171408,"no",4.0780152294568,2,1,19.3166621852588,0,0,3,3
"835",33.1986399027789,688.370800440511,"yes",8.25100022649883,167,39,709.771006254208,0,0,NA,NA
"836",33.9738533685228,762.610080884242,"yes",7.93382325271854,0,0,0,1,28.761672233475,4,2
"837",35.5835606906678,682.022955349941,"yes",25.0102996868716,35,9,179.491094576922,0,0,3,1
"838",27.58672257734,753.03775455104,"yes",12.0799811528359,53,16,299.34380654914,2,55.6439072540918,NA,NA
"839",31.8956027681531,751.59942397968,"yes",24.7204256485175,241,71,1305.27077812955,1,32.1981329694069,2,2
"840",38.2973057750048,711.022123010966,"yes",5.18991912941927,24,6,141.255432195878,1,42.3172474469366,NA,NA
"841",30.7231382464783,766.395669843604,"yes",5.87210771525997,2,1,21.1547698467482,1,27.9071207007318,2,2
"842",36.1610602041726,674.039161574694,"yes",7.77156599782673,139,38,950.081519539264,3,73.692244684276,4,4
"843",26.8657878395652,806.549865340721,"yes",11.9864789674489,26,11,238.589205596085,1,27.8513359696017,5,3
"844",40.13267914798,756.564391829493,"no",2.12776775491162,0,0,0,0,0,3,3
"845",36.930142144266,835.222068646156,"yes",6.58592966736107,75,33,713.313031788957,1,57.6988799569266,2,2
"846",27.0482828576156,654.374455952963,"yes",29.1951449628077,0,0,0,0,0,2,3
"847",35.5742866792046,751.892691106806,"yes",7.07552469371179,0,0,0,0,0,3,2
"848",40.8967794809734,750.820815596669,"no",5.98377476432142,0,0,0,1,32.0363968215157,NA,NA
"849",35.7792448724647,688.038282940926,"yes",13.9878916240782,0,0,0,1,39.8305635496019,3,2
"850",39.7563697596367,665.834074082185,"yes",6.63492397270682,8,3,56.9964652792166,2,62.8465962357515,NA,NA
"851",29.721084493563,599.345154375507,"yes",10.1398561925867,3,2,37.3238630222563,2,89.4783626619943,NA,NA
"852",35.8754172295573,715.764700278476,"yes",7.07922406433921,25,7,136.381295561752,0,0,4,4
"853",33.3776654972107,737.020470758016,"yes",23.3644403447977,11,2,43.8714864299454,0,0,NA,NA
"854",31.3532839393542,731.847456429285,"yes",31.1693961209458,0,0,0,0,0,NA,NA
"855",37.7316126229997,701.353387217743,"yes",1.71483094288132,146,47,946.789269001321,1,34.1885686409078,2,2
"856",30.6570646587569,724.810472112209,"yes",3.85690861183889,22,6,117.587373656804,0,0,NA,NA
"857",28.642469059143,652.424766490216,"no",6.94268050390496,13,2,38.080844363432,2,37.7337773353046,NA,NA
"858",34.3073757725439,748.657715918184,"no",15.4453582458019,28,9,157.673317409676,1,31.2132347336809,2,1
"859",34.3886026069357,769.381339840634,"yes",9.04295881411565,181,57,1312.04297582709,0,0,3,1
"860",36.5878367843487,663.867732164587,"yes",4.11578272292657,3,0,0,1,14.2497508033763,NA,NA
"861",39.4828965235542,713.415046388233,"yes",5.2062656089319,5,0,0,3,101.22406602702,NA,NA
"862",38.667549377733,748.842623654483,"yes",0.352992757280015,0,0,0,2,67.6050100368312,NA,NA
"863",35.3489139760397,680.77920383345,"yes",7.13320756178295,78,29,655.669163250976,0,0,4,2
"864",38.1578503468521,753.067650605462,"yes",1.1815029423927,0,0,0,12,705.659562894843,3,2
"865",33.5666177652613,691.767808146387,"no",9.90279428944878,0,0,0,1,42.3411015002165,3,3
"866",45.9533570653511,697.54190654018,"yes",3.51556885990813,23,5,102.887909864708,3,152.096864436697,3,2
"867",31.6828201214054,766.166939966191,"yes",26.204579679802,0,0,0,0,0,NA,NA
"868",31.5704076234031,823.800376772878,"yes",1.10580056898963,1,0,0,8,538.203277035235,4,3
"869",36.8592758665809,757.85547591507,"yes",17.529446733261,12,3,61.6287289916144,0,0,2,3
"870",34.9968317893338,542.970847819042,"yes",3.12311432783252,1,1,18.4470886093912,3,155.312415673228,NA,NA
"871",42.6625156405403,723.161089665688,"yes",6.99506160931116,0,0,0,2,106.021307529758,3,3
"872",42.8077408275495,690.765735048054,"yes",3.94073227760306,0,0,0,4,63.6480844856375,4,4
"873",38.6542340163989,821.001548833175,"yes",0.654347966929428,93,27,552.960336574106,6,182.914685130448,3,4
"874",37.9107409042792,678.710669755508,"no",16.8472598090522,178,47,1053.61816428438,1,31.6363539839092,3,3
"875",35.5748397189623,760.72369075649,"yes",3.61307614262292,11,5,80.6600720635461,3,77.1655379439559,2,1
"876",38.8709968557332,751.622839935667,"yes",15.7026824543144,0,0,0,0,0,4,3
"877",28.9916021210324,623.854820783739,"yes",39.9895112314518,0,0,0,0,0,3,1
"878",28.4581831429805,751.133387037635,"yes",15.2717259000837,8,2,38.1413239769133,1,41.8050950656329,3,3
"879",32.4282975816783,712.762911878623,"yes",15.3581726404619,31,8,172.367689137452,1,50.1777392456178,1,1
"880",20.2620586967409,667.153212062626,"yes",5.47705012120795,0,0,0,0,0,3,4
"881",24.5356323010594,690.459922188807,"no",24.0561162619727,8,3,71.9113160137802,0,0,2,3
"882",30.5548080096722,732.455198546366,"yes",6.5642490271334,50,18,320.732841658179,2,85.2411195988835,NA,NA
"883",33.9439849778042,769.682937305165,"yes",1.76840659051958,1,0,0,1,56.4565394997725,NA,NA
"884",36.8476586475799,694.000871288733,"yes",1.50104398901494,1,0,0,2,145.038128183601,3,3
"885",33.3102761834113,667.440491177567,"yes",2.13343748573688,16,4,69.7099619022732,3,113.221531085946,NA,NA
"886",42.3874370865666,744.450859943276,"no",9.68861531411446,7,0,0,0,0,3,3
"887",34.569757185268,706.496421412003,"yes",3.07175826236945,23,6,120.69870572996,1,15.9157142536818,4,3
"888",38.1511895391771,767.188676065329,"yes",1.54586766232221,0,0,0,7,299.195066701522,4,5
"889",36.7894205325018,703.74239470436,"yes",3.01528531826783,0,0,0,0,0,2,1
"890",40.5162692951869,792.059892563677,"yes",4.56813194852468,6,1,18.4455776069762,4,114.602793413977,NA,NA
"891",29.8686784852425,691.141377574068,"no",21.0127785556258,13,2,34.5230315871799,0,0,NA,NA
"892",30.7061643888395,757.209154182138,"yes",6.51126181630186,7,4,86.0921849524229,1,33.5724370909238,NA,NA
"893",32.6432975296247,746.17441400347,"no",4.26490670541883,88,27,588.203272114656,2,74.4728441637078,3,3
"894",31.9035292692166,672.843133855904,"yes",3.47892015698985,10,5,101.905866964951,0,0,3,2
"895",38.140196298526,760.493997376769,"yes",7.55519221056116,9,2,45.2802035276346,0,0,3,1
"896",29.8123514680434,701.263466042353,"yes",15.4668761856386,0,0,0,0,0,2,1
"897",40.7812327898803,640.385984442056,"yes",3.33806538081562,0,0,0,1,27.0198115727005,NA,NA
"898",39.6206451750141,776.563228598218,"yes",18.036860377481,16,7,153.655183339965,0,0,3,3
"899",35.4440863762897,671.90071339093,"yes",2.77993663916222,2,1,20.511389522028,3,79.2085759716663,3,2
"900",38.1945134976788,692.901461561585,"yes",7.74888891179207,0,0,0,0,0,4,4
"901",33.5730881568981,717.479324454527,"yes",4.77042917542493,0,0,0,1,57.3319773363553,NA,NA
"902",40.3331918344813,739.469208895491,"yes",1.28549588298717,10,1,24.6569541941678,3,148.762607789315,NA,NA
"903",40.7345570038217,773.465253379538,"yes",2.54950757430371,8,3,63.5374338628393,2,73.6534528666954,3,2
"904",36.497232157859,812.626513533428,"no",0.265878857638878,10,3,64.7268371590298,3,90.7690673300893,4,3
"905",27.5692644667435,669.977048356372,"yes",9.54652446159953,101,28,685.413055997024,1,31.523308628343,3,2
"906",30.9036396418309,665.270145101535,"no",1.78069671938626,17,5,95.7916477304747,3,93.9395299190981,5,4
"907",37.063020860228,750.425932502858,"no",3.55669665879703,2,0,0,3,150.277890396001,4,2
"908",37.6487716472515,774.533235916477,"yes",7.26316692290383,6,2,39.1216274315213,2,50.4852908917508,3,1
"909",35.2686079137959,713.763630841945,"yes",2.84350015087888,0,0,0,2,67.4405169900348,3,3
"910",38.6993529812899,770.340458641497,"yes",3.40454562886015,2,1,19.6964332362287,0,0,NA,NA
"911",35.0345201532244,800.822960308055,"yes",0.546498933054736,1,0,0,2,120.184291776843,4,2
"912",39.2764780650456,652.545438170141,"yes",15.6496134766295,9,0,0,0,0,3,2
"913",31.2779096896432,727.983302043601,"no",1.72706811986588,2,1,20.7644770844651,2,97.9693842087313,2,2
"914",24.1439700755713,657.628947348752,"yes",2.11570811371172,0,0,0,5,361.316136984268,2,2
"915",34.7169184733326,700.300226857621,"no",3.40953144825245,36,10,197.840040128963,0,0,NA,NA
"916",26.8736119384906,729.207821264759,"yes",81.4124442888767,15,4,75.2337601579737,0,0,2,2
"917",34.8714709384518,692.061522512425,"yes",34.6409858252325,21,9,190.952833651895,0,0,3,2
"918",23.9932923933006,701.609686814708,"yes",2.87512194435913,5,3,46.7776111506111,2,86.8132096954116,NA,NA
"919",39.9994826451521,712.278489632356,"yes",1.69607289230617,7,1,23.860070725037,0,0,4,4
"920",31.3481184502591,670.049502512417,"no",8.00256792535119,0,0,0,0,0,4,3
"921",38.688583561367,749.35841257122,"yes",9.87370168160669,37,14,286.374512259743,0,0,NA,NA
"922",36.3735658095335,802.295870931044,"yes",2.926051101114,93,25,527.338845588169,1,36.17407915018,3,3
"923",33.3292977173127,729.061235384139,"yes",14.3260072855596,0,0,0,0,0,3,3
"924",33.9304895430231,667.967447081203,"no",2.72944666192976,0,0,0,0,0,2,1
"925",37.983236900405,662.980015511179,"yes",0.917061995100013,0,0,0,4,84.7775842596601,NA,NA
"926",31.4994348550694,636.790720784355,"yes",10.1570510967202,61,23,442.70936722688,0,0,NA,NA
"927",35.3622631118178,755.495026488547,"yes",6.89989050048595,7,1,21.098009391321,2,140.592520945645,4,4
"928",35.5480015667102,678.050299892207,"no",22.8484767231151,7,2,41.2345690233153,1,47.1180291551056,4,2
"929",30.9628500422225,661.846136645923,"yes",38.9365227261604,0,0,0,1,37.6645735865843,4,4
"930",32.9777237887135,753.047566555604,"yes",3.06190357410879,0,0,0,3,76.9644167316015,4,3
"931",33.9825887738617,810.850447906818,"no",1.40301574768115,2,1,24.6487440916629,2,99.1122492294003,NA,NA
"932",38.25856982329,698.484657396892,"yes",13.2132784034519,24,6,130.465451342561,0,0,3,1
"933",33.4471043063902,705.916723373363,"no",35.6523627385253,0,0,0,1,78.9060159557159,3,3
"934",41.5831792158573,732.051346302108,"yes",13.2577363400497,62,20,396.151913843382,1,28.3483907583855,3,3
"935",41.530931774307,740.703532858902,"yes",1.57763800113063,3,0,0,2,95.2653888261799,3,1
"936",37.4522525357722,688.284741325252,"no",5.16911510792106,0,0,0,0,0,NA,NA
"937",37.907833988224,653.055969871128,"yes",2.7195728430413,71,15,314.152056742706,2,73.4166169638293,4,3
"938",35.6824036170387,646.786822658788,"yes",36.5014416581886,24,6,154.030839375284,1,27.4690518619706,3,2
"939",51.8627371257127,722.969507436428,"no",4.84056119075718,0,0,0,2,50.8523681127769,NA,NA
"940",28.9671758561319,683.853520920076,"yes",12.8663361137588,12,2,43.7308225958462,0,0,3,2
"941",37.1781517780311,817.747783265428,"yes",9.15819646434006,4,2,43.4866622474195,3,140.331397560973,2,1
"942",34.5305944575292,709.083360770121,"yes",7.52636904415005,2,0,0,2,49.3203057727114,NA,NA
"943",29.1896532598328,743.286245923416,"no",2.08976306656093,1,0,0,4,105.670905386192,NA,NA
"944",30.3650048985116,682.873088481904,"no",45.4369170151423,0,0,0,0,0,2,3
"945",30.2040811917475,723.408694424613,"yes",17.3325890314265,1,0,0,2,80.8345819758176,NA,NA
"946",40.5633651328304,814.70743326389,"yes",5.70746119323859,7,3,65.5901574432533,1,24.551146490102,NA,NA
"947",29.6199739591708,720.266441850184,"yes",14.8389324282429,0,0,0,0,0,3,2
"948",34.7848627195551,706.579224211848,"yes",8.1977073634433,2,0,0,0,0,4,3
"949",30.7771868858544,760.46257819562,"yes",5.1962709283174,5,0,0,0,0,4,4
"950",35.9320057715422,727.734230926348,"no",4.284836364105,0,0,0,2,85.0244901122506,2,2
"951",43.1127265099674,839.854631247242,"no",8.1255280156689,3,3,65.5621574720445,0,0,NA,NA
"952",32.1638884376028,758.023029327167,"yes",1.08525426421533,13,6,141.6089114159,6,181.568012725166,1,1
"953",29.7512759639882,738.119073644034,"yes",11.6235397899287,45,10,221.274549505557,0,0,5,4
"954",34.6581744945065,773.676972828109,"yes",5.41799496494809,0,0,0,1,37.7511055093907,3,2
"955",31.1697838505234,630.445441362549,"yes",2.34759923443874,2,1,21.6580123235357,2,45.3532731267656,3,1
"956",38.5566273196913,823.090778176997,"yes",18.2672378702057,22,9,159.007219954929,4,180.177336727494,NA,NA
"957",26.9136587824527,672.662503515608,"yes",2.48570541212743,51,9,165.395720280842,3,73.5944699371621,3,2
"958",31.8954827564309,772.063552869919,"yes",45.8975618126539,107,32,639.397622121386,0,0,3,2
"959",25.9691109694739,671.154580626024,"yes",9.22598969441935,39,10,223.653181422141,1,27.116048168241,3,2
"960",35.9698653693955,777.397675865811,"yes",59.8945802353876,17,2,47.875349009416,2,27.7795376108107,3,3
"961",39.4238378171708,751.881826015662,"yes",4.13804985912496,59,15,272.619477539119,2,53.6579409538432,4,2
"962",32.1340488565247,730.018340545998,"yes",8.16529889692485,17,6,120.612909184448,0,0,NA,NA
"963",30.0080291160182,798.149971049782,"no",1.75709493537304,80,26,472.0853728229,3,117.684293021094,5,3
"964",44.9601261938754,726.586877780744,"yes",211.223778958809,39,13,235.808036145242,0,0,2,2
"965",29.8791112309599,725.096899614058,"yes",6.06592951833411,0,0,0,2,41.637334044131,5,4
"966",35.2358356351354,699.512073983635,"yes",33.9168664766847,3,0,0,0,0,3,3
"967",28.4923752762035,727.824464087477,"no",43.1153353110028,0,0,0,1,17.3155635301339,NA,NA
"968",32.2093091174524,630.246272233748,"no",4.40897794128928,0,0,0,1,24.2834274860145,3,3
"969",34.3573996984643,663.090135309376,"yes",34.6431355570992,121,36,635.88173899019,0,0,3,2
"970",34.3016281018594,719.291643225159,"yes",17.1064156107757,28,5,103.455061990506,0,0,4,2
"971",41.6275169762293,741.45019251985,"yes",31.1127549821561,12,4,80.9903854135316,0,0,NA,NA
"972",39.1102241148761,739.914884762916,"no",11.7955594138376,8,3,51.1951771211504,0,0,NA,NA
"973",37.4388537578822,727.79936637711,"yes",7.37477267581895,102,34,704.582478000927,0,0,4,3
"974",33.0379433208452,617.117497712201,"yes",1.32013730265578,5,1,16.7177900855353,2,102.67535804976,NA,NA
"975",29.8828077530715,714.193297189815,"yes",28.2417713758519,20,5,94.7711620032075,0,0,4,3
"976",36.4890621591307,633.904639555645,"yes",7.72991326105713,2,1,24.0811363166764,2,43.7678706786571,NA,NA
"977",30.8459676374417,700.771512558024,"yes",45.3737596828955,85,19,388.407948776668,0,0,NA,NA
"978",41.5610641295954,790.926437983603,"yes",1.77142183450254,0,0,0,2,69.144643023417,3,2
"979",27.7983232015624,758.850333583675,"no",5.94524597030878,1,1,19.9441733612443,2,86.8164575632621,NA,NA
"980",46.5602215457288,776.618857977901,"yes",2.27019734320844,6,1,21.9914623868493,3,208.273067443768,NA,NA
"981",31.4786497322869,665.856159690092,"yes",5.00181946803724,3,0,0,0,0,NA,NA
"982",39.3151578307849,750.683275509997,"yes",4.926769451529,11,5,106.119147284491,1,110.421262516752,2,1
"983",32.467388717832,671.256258907866,"yes",11.7713400511749,0,0,0,3,111.326070999339,3,2
"984",33.9965260659884,765.352074969786,"yes",4.09085618523945,1,1,21.5011779859363,2,41.2530595990694,NA,NA
"985",36.6321325873547,804.469928621583,"yes",1.54487793327033,75,28,619.014153934782,2,56.2191007276983,3,3
"986",29.4659314766958,712.823878828145,"yes",2.08804951332389,83,29,551.615714409057,0,0,3,2
"987",43.5184338041881,717.043915263229,"yes",32.5930705978329,0,0,0,0,0,3,3
"988",35.5965147203485,728.269875911566,"yes",3.53637065013698,28,4,82.4574481912908,0,0,NA,NA
"989",35.0978396843396,763.469769723065,"yes",17.1669518291867,0,0,0,0,0,NA,NA
"990",42.7222182754279,842.166583185334,"yes",15.7300200233738,0,0,0,0,0,3,3
"991",31.4157063770361,670.724014389704,"yes",11.9206422618793,28,7,133.01313241773,1,47.7180781986153,2,2
"992",32.952728605094,710.078464675365,"yes",4.70696973727861,1,0,0,1,40.5687933294433,3,3
"993",34.5901769744803,718.48889398636,"yes",2.0865574704724,49,17,295.873740293953,2,80.5412397650182,4,3
"994",39.4453359738116,708.188773391889,"no",15.5178719429998,5,2,37.0664022556554,1,29.8558070919718,NA,NA
"995",31.108035361868,720.997838444231,"yes",28.8034444389059,3,0,0,0,0,4,3
"996",27.9301817199691,660.460093963339,"yes",2.34307622962895,9,5,100.344386196588,1,27.7334476223658,2,2
"997",35.5971866624539,628.362292773098,"no",19.3649259795633,46,20,468.434196441757,2,73.5353157133093,3,3
"998",46.1414981662019,793.44031839807,"yes",11.5642421036058,16,5,92.4735185475832,0,0,NA,NA
"999",30.8897779167637,737.293048498021,"yes",5.38213968006821,47,9,171.671774576638,4,107.087677381992,5,3
"1000",40.0631940068246,774.991203383565,"yes",29.2391401191184,37,10,224.066936166501,1,35.6767139925904,3,1
